,word,pos,prevPOS,PrevWord,iob,Vector,PrevIOB,CaseStatus
467,July,NNP,IN,In,O,0.5131776594291957,O,1
468,",",",",NNP,July,O,0.0,O,0
469,it,PRP,",",",",O,0.5004779461969139,O,0
470,was,VBD,PRP,it,O,0.9700942236788201,O,0
471,transferred,VBN,VBD,was,O,0.9251672811689199,O,0
472,to,TO,VBN,transferred,O,0.9151986890618599,O,0
473,Washington,NNP,TO,to,I-LOC,0.9703673357913424,O,1
474,",",",",NNP,Washington,I-LOC,0.0,I-LOC,0
475,D.C.,NNP,",",",",I-LOC,0.0,I-LOC,2
476,with,IN,NNP,D.C.,O,0.985525058036324,I-LOC,0
477,the,DT,IN,with,O,0.9044107606172334,O,0
478,rest,NN,DT,the,O,0.7723610542127544,O,0
479,of,IN,NN,rest,O,0.644271473439847,O,0
480,the,DT,IN,of,O,0.9044107606172334,O,0
481,VI,NNP,DT,the,I-ORG,0.9576676225590605,O,3
482,Corps,NNP,NNP,VI,I-ORG,0.24907824662023761,I-ORG,1
483,to,TO,NNP,Corps,O,0.9151986890618599,I-ORG,0
484,defeat,VB,TO,to,O,0.2777550184350676,O,0
485,Lt.,NNP,VB,defeat,I-PER,0.0,O,1
486,Gen.,NNP,NNP,Lt.,I-PER,0.0,I-PER,1
487,Jubal,NNP,NNP,Gen.,I-PER,0.5119486549228458,I-PER,1
488,Early,NNP,NNP,Jubal,I-PER,0.32199918066366245,I-PER,1
489,'s,POS,NNP,Early,O,0.0,I-PER,0
490,attack,NN,POS,'s,O,0.10391915881469344,O,0
491,on,IN,NN,attack,O,0.6486412672402021,O,0
492,the,DT,IN,on,O,0.9044107606172334,O,0
493,city,NN,DT,the,O,0.20797487368564796,O,0
494,.,.,NN,city,O,0.0,O,0
495, ,CC,.,.,O,0.0,O,0
496,Then,RB,CC, ,O,0.9055032090673222,O,0
497,they,PRP,RB,Then,O,0.9068687696299331,O,0
498,fought,VBD,PRP,they,O,0.3965587873822204,O,0
499,under,IN,VBD,fought,O,0.9404615594701625,O,0
500,Philip,NNP,IN,under,I-PER,0.6885156356684419,O,1
501,Sheridan,NNP,NNP,Philip,I-PER,0.8269834767171924,I-PER,1
502,in,IN,NNP,Sheridan,O,0.47699030452000546,I-PER,0
503,the,DT,IN,in,O,0.9044107606172334,O,0
504,Valley,NNP,DT,the,I-LOC,0.951249487914789,O,1
505,to,TO,NNP,Valley,O,0.9151986890618599,I-LOC,0
506,ensure,VB,TO,to,O,0.3396149119213437,O,0
507,that,IN,VB,ensure,O,0.9042742045609723,O,0
508,no,DT,IN,that,O,0.6318448723200873,O,0
509,more,JJR,DT,no,O,0.6069916700805681,O,0
510,Confederate,JJ,JJR,more,I-ORG,0.23187218353133962,O,1
511,armies,NNS,JJ,Confederate,O,0.09476990304520005,I-ORG,0
512,would,MD,NNS,armies,O,0.9900314078929401,O,0
513,invade,VB,MD,would,O,0.4961081523965588,O,0
514,again,RB,VB,invade,O,0.0650006827802813,O,0
515,.,.,RB,again,O,0.0,O,0
516, ,NN,.,.,O,0.0,O,0
517,(,(,NN, ,O,0.0,O,0
518,See,VB,(,(,O,0.8140106513723884,O,1
519,the,DT,VB,See,O,0.9044107606172334,O,0
520,article,NN,DT,the,O,0.09695479994537758,O,0
521,on,IN,NN,article,O,0.6486412672402021,O,0
522,the,DT,IN,on,O,0.9044107606172334,O,0
523,campaign,NN,DT,the,O,0.17383585962037415,O,0
524,),),NN,campaign,O,0.0,O,0
525,.,.,),),O,0.0,O,0
526, ,VBN,.,.,O,0.0,O,0
527,By,IN,VBN, ,O,0.16905639765123584,O,0
528,December,NNP,IN,By,O,0.2752970094223679,O,1
529,1864,CD,NNP,December,O,0.012153489007237471,O,0
530,",",",",CD,1864,O,0.0,O,0
531,they,PRP,",",",",O,0.9068687696299331,O,0
532,were,VBD,PRP,they,O,0.9762392462105695,O,0
533,back,RB,VBD,were,O,0.1134780827529701,O,0
534,in,IN,RB,back,O,0.47699030452000546,O,0
535,the,DT,IN,in,O,0.9044107606172334,O,0
536,siege,NN,DT,the,O,0.8323091629113751,O,0
537,lines,NNS,NN,siege,O,0.5496381264509081,O,0
538,of,IN,NNS,lines,O,0.644271473439847,O,0
539,Petersburg,NNP,IN,of,I-LOC,0.6867404069370476,O,1
540,.,.,NNP,Petersburg,O,0.0,I-LOC,0
541, ,VB,.,.,O,0.0,O,0
542,The,DT,VB, ,O,0.9044107606172334,O,0
543,139th,CD,DT,The,I-ORG,0.004506349856616141,O,0
544,supported,VBD,CD,139th,O,0.8846101324593746,I-ORG,0
545,Sheridan,NNP,VBD,supported,I-PER,0.8269834767171924,O,1
546,in,IN,NNP,Sheridan,O,0.47699030452000546,I-PER,0
547,the,DT,IN,in,O,0.9044107606172334,O,0
548,Appomattox,NNP,DT,the,I-MISC,0.08999044107606172,O,1
549,Campaign,NNP,NNP,Appomattox,I-MISC,0.17383585962037415,I-MISC,1
550,and,CC,NNP,Campaign,O,0.08152396558787382,I-MISC,0
551,fought,VBN,CC,and,O,0.3965587873822204,O,0
552,in,IN,VBN,fought,O,0.47699030452000546,O,0
553,the,DT,IN,in,O,0.9044107606172334,O,0
554,Battle,NNP,DT,the,I-MISC,0.12508534753516318,O,1
555,of,IN,NNP,Battle,I-MISC,0.644271473439847,I-MISC,0
556,Sayler,NNP,IN,of,I-MISC,0.8028130547589786,I-MISC,1
557,'s,POS,NNP,Sayler,I-MISC,0.0,I-MISC,0
558,Creek,NNP,POS,'s,I-MISC,0.2580909463334699,I-MISC,1
559,.,.,NNP,Creek,O,0.0,I-MISC,0
560, ,NN,.,.,O,0.0,O,0
561,After,IN,NN, ,O,0.06445445855523692,O,0
562,the,DT,IN,After,O,0.9044107606172334,O,0
563,surrender,NN,DT,the,O,0.8869315854158132,O,0
564,at,IN,NN,surrender,O,0.1021439300832992,O,0
565,Appomattox,NNP,IN,at,I-LOC,0.08999044107606172,O,1
566,Courthouse,NNP,NNP,Appomattox,I-LOC,0.25426737675815925,I-LOC,1
567,",",",",NNP,Courthouse,O,0.0,I-LOC,0
568,it,PRP,",",",",O,0.5004779461969139,O,0
569,was,VBD,PRP,it,O,0.9700942236788201,O,0
570,ordered,VBN,VBD,was,O,0.6535572852656015,O,0
571,to,TO,VBN,ordered,O,0.9151986890618599,O,0
572,the,DT,TO,to,O,0.9044107606172334,O,0
573,North,NNP,DT,the,I-LOC,0.6347125495015704,O,1
574,Carolina,NNP,NNP,North,I-LOC,0.18353133961491191,I-LOC,1
575,border,NN,NNP,Carolina,O,0.14789020893076607,I-LOC,0
576,to,TO,NN,border,O,0.9151986890618599,O,0
577,support,VB,TO,to,O,0.8844735764031135,O,0
578,William,NNP,VB,support,I-PER,0.9826573808548409,O,1
579,T.,NNP,NNP,William,I-PER,0.0,I-PER,1
580,Sherman,NNP,NNP,T.,I-PER,0.8272565888297146,I-PER,1
581,",",",",NNP,Sherman,O,0.0,I-PER,0
582,but,CC,",",",",O,0.16796394920114707,O,0
583,the,DT,CC,but,O,0.9044107606172334,O,0
584,Confederate,NNP,DT,the,I-ORG,0.23187218353133962,O,1
585,surrender,NN,NNP,Confederate,O,0.8869315854158132,I-ORG,0
586,there,RB,NN,surrender,O,0.9060494332923665,O,0
587,made,VBD,RB,there,O,0.5668441895398061,O,0
588,further,JJ,VBD,made,O,0.40652737948928036,O,0
589,support,NN,JJ,further,O,0.8844735764031135,O,0
590,unnecessary,JJ,NN,support,O,0.9446947972142564,O,0
591,.,.,JJ,unnecessary,O,0.0,O,0
592, ,VB,.,.,O,0.0,O,0
593,The,DT,VB, ,O,0.9044107606172334,O,0
594,regiment,NN,DT,The,O,0.7580226683053394,O,0
595,was,VBD,NN,regiment,O,0.9700942236788201,O,0
596,mustered,VBN,VBD,was,O,0.6160043697938004,O,0
597,out,RP,VBN,mustered,O,0.6588829714597843,O,0
598,June,NNP,RP,out,O,0.513587327597979,O,1
599,21,CD,NNP,June,O,0.03168100505257408,O,0
600,",",",",CD,21,O,0.0,O,0
601,1865,CD,",",",",O,0.012290045063498567,O,0
602,.,.,CD,1865,O,0.0,O,0
603, ,VB,.,.,O,0.0,O,0
604,-DOCSTART-,JJ,VB, ,O,0.0,O,0
605, ,IN,JJ,-DOCSTART-,O,0.0,O,0
606,The,DT,IN, ,O,0.9044107606172334,O,0
607,1896,CD,DT,The,O,0.015157722244981565,O,0
608,Atlantic,NNP,CD,1896,I-LOC,0.10323637853338796,O,1
609,City,NNP,NNP,Atlantic,I-LOC,0.20797487368564796,I-LOC,1
610,rail,NN,NNP,City,O,0.7413628294414857,I-LOC,0
611,crash,NN,NN,rail,O,0.25590604943329237,O,0
612,occurred,VBD,NN,crash,O,0.6431790249897583,O,0
613,shortly,RB,VBD,occurred,O,0.829304929673631,O,0
614,after,IN,RB,shortly,O,0.06445445855523692,O,0
615,6:30,CD,IN,after,O,0.0,O,0
616,pm,NN,CD,6:30,O,0.7009422367882016,O,0
617,on,IN,NN,pm,O,0.6486412672402021,O,0
618,July,NNP,IN,on,O,0.5131776594291957,O,1
619,30,CD,NNP,July,O,0.03441212617779599,O,0
620,",",",",CD,30,O,0.0,O,0
621,1896,CD,",",",",O,0.015157722244981565,O,0
622,at,IN,CD,1896,O,0.1021439300832992,O,0
623,a,DT,IN,at,O,0.0,O,0
624,crossing,NN,DT,a,O,0.2616414037962584,O,0
625,just,RB,NN,crossing,O,0.5144066639355456,O,0
626,west,JJS,RB,just,O,0.9763758022668305,O,0
627,of,IN,JJS,west,O,0.644271473439847,O,0
628,Atlantic,NNP,IN,of,I-LOC,0.10323637853338796,O,1
629,City,NNP,NNP,Atlantic,I-LOC,0.20797487368564796,I-LOC,1
630,",",",",NNP,City,O,0.0,I-LOC,0
631,New,NNP,",",",",I-LOC,0.6277481906322545,O,1
632,Jersey,NNP,NNP,New,I-LOC,0.5060767445036187,I-LOC,1
633,",",",",NNP,Jersey,O,0.0,I-LOC,0
634,crushing,VBG,",",",",O,0.2624607401338249,O,0
635,five,CD,VBG,crushing,O,0.38413218626246076,O,0
636,loaded,JJ,CD,five,O,0.553871364195002,O,0
637,passenger,NN,JJ,loaded,O,0.6730848013109382,O,0
638,coaches,NNS,NN,passenger,O,0.21371022804861395,O,0
639,",",",",NNS,coaches,O,0.0,O,0
640,killing,VBG,",",",",O,0.5209613546360781,O,0
641,50,CD,VBG,killing,O,0.038918476034412126,O,0
642,and,CC,CD,50,O,0.08152396558787382,O,0
643,seriously,RB,CC,and,O,0.820565342072921,O,0
644,injuring,VBG,RB,seriously,O,0.48736856479584867,O,0
645,approximately,RB,VBG,injuring,O,0.09135600163867268,O,0
646,60,CD,RB,approximately,O,0.04069370476580637,O,0
647,.,.,CD,60,O,0.0,O,0
648, ,VB,.,.,O,0.0,O,0
649,A,DT,VB, ,O,0.0,O,0
650,train,NN,DT,A,O,0.92393827666257,O,0
651,consisting,NN,NN,train,O,0.23706131366926123,O,0
652,of,IN,NN,consisting,O,0.644271473439847,O,0
653,seven,CD,IN,of,O,0.8227502389730984,O,0
654,cars,NNS,CD,seven,O,0.18462378806500068,O,0
655,left,VBD,NNS,cars,O,0.5395329782875871,O,0
656,Atlantic,NNP,VBD,left,I-LOC,0.10323637853338796,O,1
657,City,NNP,NNP,Atlantic,I-LOC,0.20797487368564796,I-LOC,1
658,over,IN,NNP,City,O,0.6609313123037007,I-LOC,0
659,the,DT,IN,over,O,0.9044107606172334,O,0
660,West,NNP,DT,the,I-LOC,0.9763758022668305,O,1
661,Jersey,NNP,NNP,West,I-LOC,0.5060767445036187,I-LOC,1
662,Railroad,NNP,NNP,Jersey,I-LOC,0.7414993854977469,I-LOC,1
663,bearing,VBG,NNP,Railroad,O,0.12672402021029633,I-LOC,0
664,a,DT,VBG,bearing,O,0.0,O,0
665,special,JJ,DT,a,O,0.8530656834630616,O,0
666,excursion,NN,JJ,special,O,0.35572852656015297,O,0
667,of,IN,NN,excursion,O,0.644271473439847,O,0
668,Red,NNP,IN,of,I-MISC,0.7539259866175065,O,1
669,Men,NNP,NNP,Red,I-MISC,0.589649050935409,I-MISC,1
670,and,CC,NNP,Men,O,0.08152396558787382,I-MISC,0
671,their,PRP$,CC,and,O,0.9048204287860167,O,0
672,friends,NNS,PRP$,their,O,0.4027038099139697,O,0
673,from,IN,NNS,friends,O,0.4033865901952752,O,0
674,Bridgeton,NNP,IN,from,I-LOC,0.15635668441895398,O,1
675,and,CC,NNP,Bridgeton,O,0.08152396558787382,I-LOC,0
676,Salem,NNP,CC,and,I-LOC,0.7950293595520961,O,1
677,",",",",NNP,Salem,O,0.0,I-LOC,0
678,New,NNP,",",",",I-LOC,0.6277481906322545,O,1
679,Jersey,NNP,NNP,New,I-LOC,0.5060767445036187,I-LOC,1
680,",",",",NNP,Jersey,O,0.0,I-LOC,0
681,and,CC,",",",",O,0.08152396558787382,O,0
682,had,VBD,CC,and,O,0.43534070736037145,O,0
683,reached,VBN,VBD,had,O,0.7479175201420183,O,0
684,the,DT,VBN,reached,O,0.9044107606172334,O,0
685,crossing,NN,DT,the,O,0.2616414037962584,O,0
686,of,IN,NN,crossing,O,0.644271473439847,O,0
687,the,DT,IN,of,O,0.9044107606172334,O,0
688,Reading,NNP,DT,the,I-LOC,0.7481906322545405,O,1
689,Railroad,NN,NNP,Reading,I-LOC,0.7414993854977469,I-LOC,1
690,when,WRB,NN,Railroad,O,0.978560699167008,I-LOC,0
691,it,PRP,WRB,when,O,0.5004779461969139,O,0
692,was,VBD,PRP,it,O,0.9700942236788201,O,0
693,struck,VBN,VBD,was,O,0.8738222040147481,O,0
694,by,IN,VBN,struck,O,0.16905639765123584,O,0
695,the,DT,IN,by,O,0.9044107606172334,O,0
696,5:40,CD,DT,the,O,0.0,O,0
697,down,RB,CD,5:40,O,0.311347808275297,O,0
698,express,RB,RB,down,O,0.3602348764167691,O,0
699,train,NN,RB,express,O,0.92393827666257,O,0
700,from,IN,NN,train,O,0.4033865901952752,O,0
701,Philadelphia,NNP,IN,from,I-LOC,0.6883790796121808,O,1
702,.,.,NNP,Philadelphia,O,0.0,I-LOC,0
703, ,VB,.,.,O,0.0,O,0
704,Two,CD,VB, ,O,0.9373207701761573,O,0
705,cars,NNS,CD,Two,O,0.18462378806500068,O,0
706,were,VBD,NNS,cars,O,0.9762392462105695,O,0
707,demolished,VBN,VBD,were,O,0.28212481223542263,O,0
708,and,CC,VBN,demolished,O,0.08152396558787382,O,0
709,the,DT,CC,and,O,0.9044107606172334,O,0
710,two,CD,DT,the,O,0.9373207701761573,O,0
711,following,VBG,CD,two,O,0.39082343301925443,O,0
712,cars,NNS,VBG,following,O,0.18462378806500068,O,0
713,were,VBD,NNS,cars,O,0.9762392462105695,O,0
714,telescoped,VBN,VBD,were,O,0.8989485183667896,O,0
715,.,.,VBN,telescoped,O,0.0,O,0
716, ,VB,.,.,O,0.0,O,0
717,The,DT,VB, ,O,0.9044107606172334,O,0
718,engine,NN,DT,The,O,0.33783968318994945,O,0
719,of,IN,NN,engine,O,0.644271473439847,O,0
720,the,DT,IN,of,O,0.9044107606172334,O,0
721,Reading,NNP,DT,the,I-LOC,0.7481906322545405,O,1
722,train,NN,NNP,Reading,O,0.92393827666257,I-LOC,0
723,was,VBD,NN,train,O,0.9700942236788201,O,0
724,wrecked,VBN,VBD,was,O,0.9908507442305067,O,0
725,",",",",VBN,wrecked,O,0.0,O,0
726,the,DT,",",",",O,0.9044107606172334,O,0
727,engineer,NN,DT,the,O,0.33797623924621056,O,0
728,killed,VBN,NN,engineer,O,0.520824798579817,O,0
729,",",",",VBN,killed,O,0.0,O,0
730,and,CC,",",",",O,0.08152396558787382,O,0
731,the,DT,CC,and,O,0.9044107606172334,O,0
732,fireman,NN,DT,the,O,0.3826300696435887,O,0
733,fatally,RB,NN,fireman,O,0.3707496927488734,O,0
734,injured,VBN,RB,fatally,O,0.4870954526833265,O,0
735,.,.,VBN,injured,O,0.0,O,0
736, ,VB,.,.,O,0.0,O,0
737,The,DT,VB, ,O,0.9044107606172334,O,0
738,car,NN,DT,The,O,0.18066366243342893,O,0
739,behind,IN,NN,car,O,0.130547589785607,O,0
740,it,PRP,IN,behind,O,0.5004779461969139,O,0
741,was,VBD,PRP,it,O,0.9700942236788201,O,0
742,thrown,VBN,VBD,was,O,0.9106923392052437,O,0
743,from,IN,VBN,thrown,O,0.4033865901952752,O,0
744,the,DT,IN,from,O,0.9044107606172334,O,0
745,track,NN,DT,the,O,0.9224361600436979,O,0
746,and,CC,NN,track,O,0.08152396558787382,O,0
747,many,JJ,CC,and,O,0.5746278847466885,O,0
748,of,IN,JJ,many,O,0.644271473439847,O,0
749,its,PRP$,IN,of,O,0.5008876143656971,O,0
750,occupants,NNS,PRP$,its,O,0.6424962447084528,O,0
751,were,VBD,NNS,occupants,O,0.9762392462105695,O,0
752,killed,VBN,VBD,were,O,0.520824798579817,O,0
753,or,CC,VBN,killed,O,0.652874504984296,O,0
754,injured,VBN,CC,or,O,0.4870954526833265,O,0
755,.,.,VBN,injured,O,0.0,O,0
756, ,NN,.,.,O,0.0,O,0
757,In,IN,NN, ,O,0.47699030452000546,O,0
758,1896,CD,IN,In,O,0.015157722244981565,O,0
759,",",",",CD,1896,O,0.0,O,0
760,leaving,VBG,",",",",O,0.5384405298374982,O,0
761,Atlantic,NNP,VBG,leaving,I-LOC,0.10323637853338796,O,1
762,City,NNP,NNP,Atlantic,I-LOC,0.20797487368564796,I-LOC,1
763,",",",",NNP,City,O,0.0,I-LOC,0
764,the,DT,",",",",O,0.9044107606172334,O,0
765,tracks,NNS,DT,the,O,0.9225727160999591,O,0
766,of,IN,NNS,tracks,O,0.644271473439847,O,0
767,the,DT,IN,of,O,0.9044107606172334,O,0
768,West,NNP,DT,the,I-LOC,0.9763758022668305,O,1
769,Jersey,NNP,NNP,West,I-LOC,0.5060767445036187,I-LOC,1
770,Road,NNP,NNP,Jersey,I-LOC,0.7830124266011198,I-LOC,1
771,ran,VBD,NNP,Road,O,0.7435477263416632,I-LOC,0
772,parallel,RB,VBD,ran,O,0.668578451454322,O,0
773,to,TO,RB,parallel,O,0.9151986890618599,O,0
774,those,DT,TO,to,O,0.9086439983613274,O,0
775,of,IN,DT,those,O,0.644271473439847,O,0
776,the,DT,IN,of,O,0.9044107606172334,O,0
777,Camden,NNP,DT,the,I-LOC,0.1730165232828076,O,1
778,and,CC,NNP,Camden,O,0.08152396558787382,I-LOC,0
779,Atlantic,NNP,CC,and,I-LOC,0.10323637853338796,O,1
780,until,IN,NNP,Atlantic,O,0.9459238017206063,I-LOC,0
781,they,PRP,IN,until,O,0.9068687696299331,O,0
782,crossed,VBD,PRP,they,O,0.26136829168373615,O,0
783,the,DT,VBD,crossed,O,0.9044107606172334,O,0
784,drawbridge,NN,DT,the,O,0.31298648095043013,O,0
785,",",",",NN,drawbridge,O,0.0,O,0
786,when,WRB,",",",",O,0.978560699167008,O,0
787,they,PRP,WRB,when,O,0.9068687696299331,O,0
788,switched,VBD,PRP,they,O,0.8892530383722518,O,0
789,off,IN,VBD,switched,O,0.6444080294961082,O,0
790,to,TO,IN,off,O,0.9151986890618599,O,0
791,the,DT,TO,to,O,0.9044107606172334,O,0
792,south,NN,DT,the,O,0.8504711183941008,O,0
793,",",",",NN,south,O,0.0,O,0
794,crossing,VBG,",",",",O,0.2616414037962584,O,0
795,the,DT,VBG,crossing,O,0.9044107606172334,O,0
796,Reading,NNP,DT,the,I-LOC,0.7481906322545405,O,1
797,Road,NNP,NNP,Reading,I-LOC,0.7830124266011198,I-LOC,1
798,at,IN,NNP,Road,O,0.1021439300832992,I-LOC,0
799,an,DT,IN,at,O,0.08002184896900177,O,0
800,oblique,JJ,DT,an,O,0.6405844599207975,O,0
801,angle,NN,JJ,oblique,O,0.08343575037552915,O,0
802,.,.,NN,angle,O,0.0,O,0
803, ,CC,.,.,O,0.0,O,0
804,John,NNP,CC, ,I-PER,0.5086713095725796,O,0
805,Greiner,NNP,NNP,John,I-PER,0.42974190905366655,I-PER,1
806,",",",",NNP,Greiner,O,0.0,I-PER,0
807,the,DT,",",",",O,0.9044107606172334,O,0
808,engineer,NN,DT,the,O,0.33797623924621056,O,0
809,of,IN,NN,engineer,O,0.644271473439847,O,0
810,the,DT,IN,of,O,0.9044107606172334,O,0
811,West,NNP,DT,the,I-LOC,0.9763758022668305,O,1
812,Jersey,NNP,NNP,West,I-LOC,0.5060767445036187,I-LOC,1
813,train,NN,NNP,Jersey,O,0.92393827666257,I-LOC,0
814,",",",",NN,train,O,0.0,O,0
815,saw,VBD,",",",",O,0.8017206063088897,O,0
816,the,DT,VBD,saw,O,0.9044107606172334,O,0
817,Reading,NNP,DT,the,I-LOC,0.7481906322545405,O,1
818,train,NN,NNP,Reading,O,0.92393827666257,I-LOC,0
819,approaching,VBG,NN,train,O,0.09080977741362829,O,0
820,the,DT,VBG,approaching,O,0.9044107606172334,O,0
821,crossing,NN,DT,the,O,0.2616414037962584,O,0
822,at,IN,NN,crossing,O,0.1021439300832992,O,0
823,a,DT,IN,at,O,0.0,O,0
824,swift,JJ,DT,a,O,0.8888433702034685,O,0
825,speed,NN,JJ,swift,O,0.8544312440256725,O,0
826,",",",",NN,speed,O,0.0,O,0
827,but,CC,",",",",O,0.16796394920114707,O,0
828,as,IN,CC,but,O,0.09791069233920524,O,0
829,the,DT,IN,as,O,0.9044107606172334,O,0
830,signals,NNS,DT,the,O,0.8331284992489417,O,0
831,were,VBD,NNS,signals,O,0.9762392462105695,O,0
832,open,JJ,VBD,were,O,0.649870271746552,O,0
833,for,IN,JJ,open,O,0.3921889935818654,O,0
834,him,PRP,IN,for,O,0.45418544312440257,O,0
835,to,TO,PRP,him,O,0.9151986890618599,O,0
836,proceed,VB,TO,to,O,0.7208794210023215,O,0
837,on,IN,VB,proceed,O,0.6486412672402021,O,0
838,his,PRP$,IN,on,O,0.4555510036870135,O,0
839,way,NN,PRP$,his,O,0.9715963402976922,O,0
840,",",",",NN,way,O,0.0,O,0
841,he,PRP,",",",",O,0.4443534070736037,O,0
842,continued,VBD,PRP,he,O,0.24170421958213847,O,0
843,.,.,VBD,continued,O,0.0,O,0
844, ,VB,.,.,O,0.0,O,0
845,His,PRP$,VB, ,O,0.4555510036870135,O,0
846,engine,NN,PRP$,His,O,0.33783968318994945,O,0
847,had,VBD,NN,engine,O,0.43534070736037145,O,0
848,barely,RB,VBD,had,O,0.12057899767854705,O,0
849,cleared,VBN,RB,barely,O,0.21056943875460876,O,0
850,the,DT,VBN,cleared,O,0.9044107606172334,O,0
851,crossing,NN,DT,the,O,0.2616414037962584,O,0
852,when,WRB,NN,crossing,O,0.978560699167008,O,0
853,the,DT,WRB,when,O,0.9044107606172334,O,0
854,locomotive,NN,DT,the,O,0.5557831489826573,O,0
855,of,IN,NN,locomotive,O,0.644271473439847,O,0
856,the,DT,IN,of,O,0.9044107606172334,O,0
857,Reading,NNP,DT,the,I-LOC,0.7481906322545405,O,1
858,train,NN,NNP,Reading,O,0.92393827666257,I-LOC,0
859,",",",",NN,train,O,0.0,O,0
860,which,WDT,",",",",O,0.9793800355045746,O,0
861,left,VBD,WDT,which,O,0.5395329782875871,O,0
862,Philadelphia,NNP,VBD,left,I-LOC,0.6883790796121808,O,1
863,at,IN,NNP,Philadelphia,O,0.1021439300832992,I-LOC,0
864,5:40,CD,IN,at,O,0.0,O,0
865,pm,NN,CD,5:40,O,0.7009422367882016,O,0
866,",",",",NN,pm,O,0.0,O,0
867,struck,VBD,",",",",O,0.8738222040147481,O,0
868,the,DT,VBD,struck,O,0.9044107606172334,O,0
869,first,JJ,DT,the,O,0.383039737812372,O,0
870,car,NN,JJ,first,O,0.18066366243342893,O,0
871,full,JJ,NN,car,O,0.4054349310391916,O,0
872,in,IN,JJ,full,O,0.47699030452000546,O,0
873,the,DT,IN,in,O,0.9044107606172334,O,0
874,centre,NN,DT,the,O,0.19240748327188312,O,0
875,",",",",NN,centre,O,0.0,O,0
876,throwing,VBG,",",",",O,0.9105557831489827,O,0
877,it,PRP,VBG,throwing,O,0.5004779461969139,O,0
878,far,RB,PRP,it,O,0.3682916837361737,O,0
879,off,IN,RB,far,O,0.6444080294961082,O,0
880,the,DT,IN,off,O,0.9044107606172334,O,0
881,track,NN,DT,the,O,0.9224361600436979,O,0
882,in,IN,NN,track,O,0.47699030452000546,O,0
883,a,DT,IN,in,O,0.0,O,0
884,nearby,JJ,DT,a,O,0.6231052847193773,O,0
885,ditch,NN,JJ,nearby,O,0.3037006691246757,O,0
886,",",",",NN,ditch,O,0.0,O,0
887,and,CC,",",",",O,0.08152396558787382,O,0
888,completely,RB,CC,and,O,0.22832172606855114,O,0
889,submerging,VBG,RB,completely,O,0.8769629933087533,O,0
890,it,PRP,VBG,submerging,O,0.5004779461969139,O,0
891,.,.,PRP,it,O,0.0,O,0
892, ,VB,.,.,O,0.0,O,0
893,The,DT,VB, ,O,0.9044107606172334,O,0
894,second,JJ,DT,The,O,0.8122354226409941,O,0
895,car,NN,JJ,second,O,0.18066366243342893,O,0
896,of,IN,NN,car,O,0.644271473439847,O,0
897,the,DT,IN,of,O,0.9044107606172334,O,0
898,West,NNP,DT,the,I-LOC,0.9763758022668305,O,1
899,Jersey,NNP,NNP,West,I-LOC,0.5060767445036187,I-LOC,1
900,train,NN,NNP,Jersey,O,0.92393827666257,I-LOC,0
901,was,VBD,NN,train,O,0.9700942236788201,O,0
902,also,RB,VBD,was,O,0.07469616277481907,O,0
903,carried,VBN,RB,also,O,0.1840775638399563,O,0
904,into,IN,VBN,carried,O,0.49542537211525334,O,0
905,the,DT,IN,into,O,0.9044107606172334,O,0
906,ditch,NN,DT,the,O,0.3037006691246757,O,0
907,",",",",NN,ditch,O,0.0,O,0
908,the,DT,",",",",O,0.9044107606172334,O,0
909,third,JJ,DT,the,O,0.9076881059674996,O,0
910,and,CC,JJ,third,O,0.08152396558787382,O,0
911,fourth,JJ,CC,and,O,0.39765123583230916,O,0
912,cars,NNS,JJ,fourth,O,0.18462378806500068,O,0
913,being,VBG,NNS,cars,O,0.1308207018981292,O,0
914,telescoped,VBN,VBG,being,O,0.8989485183667896,O,0
915,.,.,VBN,telescoped,O,0.0,O,0
916, ,VB,.,.,O,0.0,O,0
917,The,DT,VB, ,O,0.9044107606172334,O,0
918,engine,NN,DT,The,O,0.33783968318994945,O,0
919,of,IN,NN,engine,O,0.644271473439847,O,0
920,the,DT,IN,of,O,0.9044107606172334,O,0
921,Reading,NNP,DT,the,I-LOC,0.7481906322545405,O,1
922,train,NN,NNP,Reading,O,0.92393827666257,I-LOC,0
923,was,VBD,NN,train,O,0.9700942236788201,O,0
924,thrown,VBN,VBD,was,O,0.9106923392052437,O,0
925,to,TO,VBN,thrown,O,0.9151986890618599,O,0
926,the,DT,TO,to,O,0.9044107606172334,O,0
927,other,JJ,DT,the,O,0.6579270790659566,O,0
928,side,NN,JJ,other,O,0.8316263826300696,O,0
929,of,IN,NN,side,O,0.644271473439847,O,0
930,the,DT,IN,of,O,0.9044107606172334,O,0
931,track,NN,DT,the,O,0.9224361600436979,O,0
932,",",",",NN,track,O,0.0,O,0
933,carrying,VBG,",",",",O,0.1844872320087396,O,0
934,with,IN,VBG,carrying,O,0.985525058036324,O,0
935,it,PRP,IN,with,O,0.5004779461969139,O,0
936,the,DT,PRP,it,O,0.9044107606172334,O,0
937,first,JJ,DT,the,O,0.383039737812372,O,0
938,coach,NN,JJ,first,O,0.21343711593609177,O,0
939,.,.,NN,coach,O,0.0,O,0
940, ,VB,.,.,O,0.0,O,0
941,A,NNP,VB, ,O,0.0,O,0
942,few,JJ,NNP,A,O,0.3768947152806227,O,0
943,minutes,NNS,JJ,few,O,0.6005735354362965,O,0
944,after,IN,NNS,minutes,O,0.06445445855523692,O,0
