2181,Act,NNP,NNP,Rights,I-MISC,0.064,I-MISC,1
2182,of,IN,NNP,Act,I-MISC,0.639,I-MISC,0
2183,1965,CD,IN,of,I-MISC,0.021,I-MISC,0
2184,also,RB,CD,1965,O,0.092,I-MISC,0
2185,protected,VBD,RB,also,O,0.73,O,0
2186,the,DT,VBD,protected,O,0.895,O,0
2187,suffrage,NN,DT,the,O,0.874,O,0
2188,of,IN,NN,suffrage,O,0.639,O,0
2189,poor,JJ,IN,of,O,0.698,O,0
2190,whites,NNS,JJ,poor,O,0.973,O,0
2191,.,.,NNS,whites,"O
The",0,O,0
2192,population,NN,.,.,O,0.7,"O
The",0
2193,growth,NN,NN,population,O,0.427,O,0
2194,rate,NN,NN,growth,O,0.744,O,0
2195,in,IN,NN,rate,O,0.472,O,0
2196,Ala.,NNP,IN,in,I-LOC,0,O,1
2197,dropped,VBD,NNP,Ala.,O,0.315,I-LOC,0
2198,by,IN,VBD,dropped,O,0.185,O,0
2199,nearly,RB,IN,by,O,0.616,O,0
2200,half,NN,RB,nearly,O,0.432,O,0
2201,from,IN,NN,half,O,0.403,O,0
2202,1910,CD,IN,from,O,0.013,O,0
2203,--,:,CD,1910,O,0,O,0
2204,1920,CD,:,--,O,0.016,O,0
2205,",",",",CD,1920,O,0,O,0
2206,reflecting,VBG,",",",",O,0.756,O,0
2207,the,DT,VBG,reflecting,O,0.895,O,0
2208,effect,NN,DT,the,O,0.327,O,0
2209,of,IN,NN,effect,O,0.639,O,0
2210,emigration,NN,IN,of,O,0.338,O,0
2211,.,.,NN,emigration,"O
At",0,O,0
2212,the,DT,.,.,O,0.895,"O
At",0
2213,same,JJ,DT,the,O,0.802,O,0
2214,time,NN,JJ,same,O,0.91,O,0
2215,",",",",NN,time,O,0,O,0
2216,many,JJ,",",",",O,0.56,O,0
2217,rural,JJ,JJ,many,O,0.798,O,0
2218,whites,NNS,JJ,rural,O,0.973,O,0
2219,and,CC,NNS,whites,O,0.104,O,0
2220,blacks,NNS,CC,and,O,0.163,O,0
2221,migrated,VBD,NNS,blacks,O,0.581,O,0
2222,to,TO,VBD,migrated,O,0.911,O,0
2223,the,DT,TO,to,O,0.895,O,0
2224,city,NN,DT,the,O,0.217,O,0
2225,of,IN,NN,city,O,0.639,O,0
2226,Birmingham,NNP,IN,of,I-LOC,0.16,O,1
2227,for,IN,NNP,Birmingham,O,0.389,I-LOC,0
2228,work,NN,IN,for,O,0.987,O,0
2229,in,IN,NN,work,O,0.472,O,0
2230,new,JJ,IN,in,O,0.621,O,0
2231,industrial,JJ,JJ,new,O,0.481,O,0
2232,jobs,NNS,JJ,industrial,O,0.508,O,0
2233,.,.,NNS,jobs,"O
It",0,O,0
2234,experienced,VBD,.,.,O,0.36,"O
It",0
2235,such,JJ,VBD,experienced,O,0.872,O,0
2236,rapid,JJ,JJ,such,O,0.743,O,0
2237,growth,NN,JJ,rapid,O,0.427,O,0
2238,that,IN,NN,growth,O,0.894,O,0
2239,it,PRP,IN,that,O,0.503,O,0
2240,was,VBD,PRP,it,O,0.96,O,0
2241,nicknamed,VBN,VBD,was,O,0.622,O,0
2242,"""",LQU,VBN,nicknamed,O,0,O,0
2243,The,DT,LQU,"""",O,0.895,O,1
2244,Magic,NNP,DT,The,I-LOC,0.555,O,1
2245,City,NNP,NNP,Magic,I-LOC,0.217,I-LOC,1
2246,"""",RQU,NNP,City,O,0,I-LOC,0
2247,.,.,RQU,"""","O
By",0,O,0
2248,the,DT,.,.,O,0.895,"O
By",0
2249,1920s,NN,DT,the,O,0.016,O,0
2250,",",",",NN,1920s,O,0,O,0
2251,Birmingham,NNP,",",",",I-LOC,0.16,O,1
2252,was,VBD,NNP,Birmingham,O,0.96,I-LOC,0
2253,the,DT,VBD,was,O,0.895,O,0
2254,19th,JJ,DT,the,O,0.025,O,0
2255,largest,JJS,JJ,19th,O,0.526,O,0
2256,city,NN,JJS,largest,O,0.217,O,0
2257,in,IN,NN,city,O,0.472,O,0
2258,the,DT,IN,in,O,0.895,O,0
2259,U.S.,NNP,DT,the,I-LOC,0,O,2
2260,and,CC,NNP,U.S.,O,0.104,I-LOC,0
2261,held,VBD,CC,and,O,0.445,O,0
2262,more,JJR,VBD,held,O,0.598,O,0
2263,than,IN,JJR,more,O,0.894,O,0
2264,30,CD,IN,than,O,0.034,O,0
2265,%,NN,CD,30,O,0,O,0
2266,of,IN,NN,%,O,0.639,O,0
2267,the,DT,IN,of,O,0.895,O,0
2268,population,NN,DT,the,O,0.7,O,0
2269,of,IN,NN,population,O,0.639,O,0
2270,the,DT,IN,of,O,0.895,O,0
2271,state,NN,DT,the,O,0.857,O,0
2272,.,.,NN,state,"O
In",0,O,0
2273,addition,NN,.,.,O,0.068,"O
In",0
2274,",",",",NN,addition,O,0,O,0
2275,the,DT,",",",",O,0.895,O,0
2276,state,NN,DT,the,O,0.857,O,0
2277,legislature,NN,NN,state,O,0.534,O,0
2278,gerrymandered,VBD,NN,legislature,O,0.413,O,0
2279,the,DT,VBD,gerrymandered,O,0.895,O,0
2280,few,JJ,DT,the,O,0.378,O,0
2281,Birmingham,NNP,JJ,few,I-LOC,0.16,O,1
2282,legislative,JJ,NNP,Birmingham,O,0.534,I-LOC,0
2283,seats,NNS,JJ,legislative,O,0.809,O,0
2284,to,TO,NNS,seats,O,0.911,O,0
2285,ensure,VB,TO,to,O,0.343,O,0
2286,election,NN,VB,ensure,O,0.333,O,0
2287,by,IN,NN,election,O,0.185,O,0
2288,persons,NNS,IN,by,O,0.682,O,0
2289,living,VBG,NNS,persons,O,0.545,O,0
2290,outside,IN,VBG,living,O,0.658,O,0
2291,Birmingham,NNP,IN,outside,I-LOC,0.16,O,1
2292,.,.,NNP,Birmingham,"O
One",0,I-LOC,0
2293,result,NN,.,.,O,0.778,"O
One",0
2294,was,VBD,NN,result,O,0.96,O,0
2295,that,IN,VBD,was,O,0.894,O,0
2296,Jefferson,NNP,IN,that,I-LOC,0.507,O,1
2297,County,NNP,NNP,Jefferson,I-LOC,0.263,I-LOC,1
2298,",",",",NNP,County,O,0,I-LOC,0
2299,containing,VBG,",",",",O,0.25,O,0
2300,Birmingham,NNP,VBG,containing,I-LOC,0.16,O,1
2301,'s,POS,NNP,Birmingham,O,0,I-LOC,0
2302,industrial,JJ,POS,'s,O,0.481,O,0
2303,and,CC,JJ,industrial,O,0.104,O,0
2304,economic,JJ,CC,and,O,0.322,O,0
2305,powerhouse,NN,JJ,economic,O,0.706,O,0
2306,",",",",NN,powerhouse,O,0,O,0
2307,contributed,VBD,",",",",O,0.251,O,0
2308,more,JJR,VBD,contributed,O,0.598,O,0
2309,than,IN,JJR,more,O,0.894,O,0
2310,one-third,NN,IN,than,O,0,O,0
2311,of,IN,NN,one-third,O,0.639,O,0
2312,all,DT,IN,of,O,0.087,O,0
2313,tax,NN,DT,all,O,0.885,O,0
2314,revenue,NN,NN,tax,O,0.782,O,0
2315,to,TO,NN,revenue,O,0.911,O,0
2316,the,DT,TO,to,O,0.895,O,0
2317,state,NN,DT,the,O,0.857,O,0
2318,",",",",NN,state,O,0,O,0
2319,but,CC,",",",",O,0.185,O,0
2320,did,VBD,CC,but,O,0.302,O,0
2321,not,RB,VBD,did,O,0.629,O,0
2322,received,VBN,RB,not,O,0.75,O,0
2323,a,DT,VBN,received,O,0,O,0
2324,proportional,JJ,DT,a,O,0.727,O,0
2325,amount,NN,JJ,proportional,O,0.098,O,0
2326,in,IN,NN,amount,O,0.472,O,0
2327,services,NNS,IN,in,O,0.818,O,0
2328,.,.,NNS,services,"O
A",0,O,0
2329,1960,CD,.,.,O,0.02,"O
A",0
2330,study,NN,CD,1960,O,0.87,O,0
2331,noted,VBD,NN,study,O,0.631,O,0
2332,that,IN,VBD,noted,O,0.894,O,0
2333,because,IN,IN,that,O,0.146,O,0
2334,of,IN,IN,because,O,0.639,O,0
2335,rural,JJ,IN,of,O,0.798,O,0
2336,domination,NN,JJ,rural,O,0.312,O,0
2337,",",",",NN,domination,O,0,O,0
2338,"""",LQU,",",",",O,0,O,0
2339,A,DT,LQU,"""",O,0,O,3
2340,minority,NN,DT,A,O,0.59,O,0
2341,of,IN,NN,minority,O,0.639,O,0
2342,about,IN,IN,of,O,0.056,O,0
2343,25,CD,IN,about,O,0.033,O,0
2344,per,IN,CD,25,O,0.677,O,0
2345,cent,NN,IN,per,O,0.201,O,0
2346,of,IN,NN,cent,O,0.639,O,0
2347,the,DT,IN,of,O,0.895,O,0
2348,total,JJ,DT,the,O,0.914,O,0
2349,state,NN,JJ,total,O,0.857,O,0
2350,population,NN,NN,state,O,0.7,O,0
2351,is,VBZ,NN,population,O,0.502,O,0
2352,in,IN,VBZ,is,O,0.472,O,0
2353,majority,NN,IN,in,O,0.557,O,0
2354,control,NN,NN,majority,O,0.252,O,0
2355,of,IN,NN,control,O,0.639,O,0
2356,the,DT,IN,of,O,0.895,O,0
2357,Alabama,NNP,DT,the,I-ORG,0.083,O,1
2358,legislature,NN,NNP,Alabama,I-ORG,0.534,I-ORG,0
2359,.,.,NN,legislature,O,0,I-ORG,0
2360,"""",RQU,.,.,"O
These",0,O,0
2361,factors,NNS,RQU,"""",O,0.366,"O
These",0
2362,created,VBD,NNS,factors,O,0.267,O,0
2363,a,DT,VBD,created,O,0,O,0
2364,longstanding,JJ,DT,a,O,0.548,O,0
2365,tradition,NN,JJ,longstanding,O,0.917,O,0
2366,that,IN,NN,tradition,O,0.894,O,0
2367,any,DT,IN,that,O,0.11,O,0
2368,candidate,NN,DT,any,O,0.191,O,0
2369,who,WP,NN,candidate,O,0.974,O,0
2370,wanted,VBD,WP,who,O,0.956,O,0
2371,to,TO,VBD,wanted,O,0.911,O,0
2372,be,VB,TO,to,O,0.143,O,0
2373,viable,JJ,VB,be,O,0.946,O,0
2374,with,IN,JJ,viable,O,0.98,O,0
2375,white,JJ,IN,with,O,0.973,O,0
2376,voters,NNS,JJ,white,O,0.952,O,0
2377,had,VBD,NNS,voters,O,0.431,O,0
2378,to,TO,VBD,had,O,0.911,O,0
2379,run,VB,TO,to,O,0.797,O,0
2380,as,IN,VB,run,O,0.12,O,0
2381,a,DT,IN,as,O,0,O,0
2382,Democrat,NNP,DT,a,I-ORG,0.291,O,1
2383,regardless,RB,NNP,Democrat,O,0.76,I-ORG,0
2384,of,IN,RB,regardless,O,0.639,O,0
2385,political,JJ,IN,of,O,0.696,O,0
2386,beliefs,NNS,JJ,political,O,0.151,O,0
2387,.,.,NNS,beliefs,"O
Industrial",0,O,0
2388,development,NN,.,.,O,0.3,"O
Industrial",0
2389,related,VBN,NN,development,O,0.764,O,0
2390,to,TO,VBN,related,O,0.911,O,0
2391,the,DT,TO,to,O,0.895,O,0
2392,demands,NNS,DT,the,O,0.29,O,0
2393,of,IN,NNS,demands,O,0.639,O,0
2394,World,NNP,IN,of,I-MISC,0.989,O,1
2395,War,NNP,NNP,World,I-MISC,0.957,I-MISC,1
2396,II,NNP,NNP,War,I-MISC,0.467,I-MISC,3
2397,brought,VBD,NNP,II,O,0.178,I-MISC,0
2398,prosperity,NN,VBD,brought,O,0.729,O,0
2399,.,.,NN,prosperity,"O
In",0,O,0
2400,the,DT,.,.,O,0.895,"O
In",0
2401,1960s,NNS,DT,the,O,0.021,O,0
2402,under,IN,NNS,1960s,O,0.931,O,0
2403,Governor,NNP,IN,under,O,0.42,O,1
2404,George,NNP,NNP,Governor,I-PER,0.411,O,1
2405,Wallace,NNP,NNP,George,I-PER,0.955,I-PER,1
2406,",",",",NNP,Wallace,O,0,I-PER,0
2407,many,JJ,",",",",O,0.56,O,0
2408,whites,NNS,JJ,many,O,0.973,O,0
2409,in,IN,NNS,whites,O,0.472,O,0
2410,the,DT,IN,in,O,0.895,O,0
2411,state,NN,DT,the,O,0.857,O,0
2412,opposed,VBD,NN,state,O,0.649,O,0
2413,integration,NN,VBD,opposed,O,0.493,O,0
2414,efforts,NNS,NN,integration,O,0.329,O,0
2415,.,.,NNS,efforts,"O
After",0,O,0
2416,1972,CD,.,.,O,0.022,"O
After",0
2417,",",",",CD,1972,O,0,O,0
2418,the,DT,",",",",O,0.895,O,0
2419,state,NN,DT,the,O,0.857,O,0
2420,'s,POS,NN,state,O,0,O,0
2421,white,JJ,POS,'s,O,0.973,O,0
2422,voters,NNS,JJ,white,O,0.952,O,0
2423,shifted,VBD,NNS,voters,O,0.826,O,0
2424,much,RB,VBD,shifted,O,0.606,O,0
2425,of,IN,RB,much,O,0.639,O,0
2426,their,PRP$,IN,of,O,0.896,O,0
2427,support,NN,PRP$,their,O,0.877,O,0
2428,to,TO,NN,support,O,0.911,O,0
2429,Republican,NNP,TO,to,I-MISC,0.771,O,1
2430,candidates,NNS,NNP,Republican,O,0.191,I-MISC,0
2431,in,IN,NNS,candidates,O,0.472,O,0
2432,presidential,JJ,IN,in,O,0.714,O,0
2433,elections,NNS,JJ,presidential,O,0.334,O,0
2434,(,LRB,NNS,elections,O,0,O,0
2435,as,IN,LRB,(,O,0.12,O,0
2436,also,RB,IN,as,O,0.092,O,0
2437,occurred,VBD,RB,also,O,0.638,O,0
2438,in,IN,VBD,occurred,O,0.472,O,0
2439,neighboring,VBG,IN,in,O,0.618,O,0
2440,southern,JJ,VBG,neighboring,O,0.847,O,0
2441,states,NNS,JJ,southern,O,0.858,O,0
2442,),RRB,NNS,states,O,0,O,0
2443,.,.,RRB,),"O
Since",0,O,0
2444,1990,CD,.,.,O,0.024,"O
Since",0
2445,the,DT,CD,1990,O,0.895,O,0
2446,majority,NN,DT,the,O,0.557,O,0
2447,of,IN,NN,majority,O,0.639,O,0
2448,whites,NNS,IN,of,O,0.973,O,0
2449,in,IN,NNS,whites,O,0.472,O,0
2450,the,DT,IN,in,O,0.895,O,0
2451,state,NN,DT,the,O,0.857,O,0
2452,have,VBP,NN,state,O,0.437,O,0
2453,voted,VBN,VBP,have,O,0.951,O,0
2454,increasingly,RB,VBN,voted,O,0.476,O,0
2455,Republican,JJ,RB,increasingly,I-MISC,0.771,O,1
2456,in,IN,JJ,Republican,O,0.472,I-MISC,0
2457,state,NN,IN,in,O,0.857,O,0
2458,elections,NNS,NN,state,O,0.334,O,0
2459,.,.,NNS,elections,"O
Democrats",0,O,0
2460,are,VBP,.,.,O,0.115,"O
Democrats",0
2461,still,RB,VBP,are,O,0.861,O,0
2462,the,DT,RB,still,O,0.895,O,0
2463,majority,NN,DT,the,O,0.557,O,0
2464,party,NN,NN,majority,O,0.671,O,0
2465,in,IN,NN,party,O,0.472,O,0
2466,both,DT,IN,in,O,0.171,O,0
2467,houses,NNS,DT,both,O,0.462,O,0
2468,of,IN,NNS,houses,O,0.639,O,0
2469,the,DT,IN,of,O,0.895,O,0
2470,legislature,NN,DT,the,O,0.534,O,0
2471,.,.,NN,legislature,"O
About",0,O,0
2472,three-fifths,NNS,.,.,O,0,"O
About",0
2473,of,IN,NNS,three-fifths,O,0.639,O,0
2474,the,DT,IN,of,O,0.895,O,0
2475,land,NN,DT,the,O,0.522,O,0
2476,area,NN,NN,land,O,0.115,O,0
2477,is,VBZ,NN,area,O,0.502,O,0
2478,a,DT,VBZ,is,O,0,O,0
2479,gentle,JJ,DT,a,O,0.411,O,0
2480,plain,NN,JJ,gentle,O,0.688,O,0
2481,with,IN,NN,plain,O,0.98,O,0
2482,a,DT,IN,with,O,0,O,0
2483,general,JJ,DT,a,O,0.409,O,0
2484,descent,NN,JJ,general,O,0.296,O,0
2485,towards,IN,NN,descent,O,0.914,O,0
2486,the,DT,IN,towards,O,0.895,O,0
2487,Mississippi,NNP,DT,the,I-LOC,0.591,O,1
2488,River,NNP,NNP,Mississippi,I-LOC,0.79,I-LOC,1
2489,and,CC,NNP,River,O,0.104,I-LOC,0
2490,the,DT,CC,and,O,0.895,O,0
2491,Gulf,NNP,DT,the,I-LOC,0.429,O,1
2492,of,IN,NNP,Gulf,I-LOC,0.639,I-LOC,0
2493,Mexico,NNP,IN,of,I-LOC,0.58,I-LOC,1
2494,.,.,NNP,Mexico,"O
The",0,I-LOC,0
2495,North,NNP,.,.,I-LOC,0.627,"O
The",1
2496,Alabama,NNP,NNP,North,I-LOC,0.083,I-LOC,1
2497,region,NN,NNP,Alabama,O,0.761,I-LOC,0
2498,is,VBZ,NN,region,O,0.502,O,0
2499,mostly,RB,VBZ,is,O,0.6,O,0
2500,mountainous,JJ,RB,mostly,O,0.603,O,0
2501,",",",",JJ,mountainous,O,0,O,0
2502,with,IN,",",",",O,0.98,O,0
2503,the,DT,IN,with,O,0.895,O,0
2504,Tennessee,NNP,DT,the,I-LOC,0.891,O,1
2505,River,NNP,NNP,Tennessee,I-LOC,0.79,I-LOC,1
2506,cutting,VBG,NNP,River,O,0.275,I-LOC,0
2507,a,DT,VBG,cutting,O,0,O,0
2508,large,JJ,DT,a,O,0.525,O,0
2509,valley,NN,JJ,large,O,0.94,O,0
2510,creating,VBG,NN,valley,O,0.267,O,0
2511,numerous,JJ,VBG,creating,O,0.636,O,0
2512,creeks,NNS,JJ,numerous,O,0.268,O,0
2513,",",",",NNS,creeks,O,0,O,0
2514,streams,NNS,",",",",O,0.864,O,0
2515,",",",",NNS,streams,O,0,O,0
2516,rivers,NNS,",",",",O,0.791,O,0
2517,",",",",NNS,rivers,O,0,O,0
2518,mountains,NNS,",",",",O,0.603,O,0
2519,",",",",NNS,mountains,O,0,O,0
2520,and,CC,",",",",O,0.104,O,0
2521,lakes,NNS,CC,and,O,0.522,O,0
2522,.,.,NNS,lakes,"O
The",0,O,0
2523,states,NNS,.,.,O,0.858,"O
The",0
2524,bordering,VBG,NNS,states,O,0.171,O,0
2525,Alabama,NNP,VBG,bordering,I-LOC,0.083,O,1
2526,are,VBP,NNP,Alabama,O,0.115,I-LOC,0
2527,Tenn.,NNP,VBP,are,I-LOC,0,O,1
2528,to,TO,NNP,Tenn.,O,0.911,I-LOC,0
2529,the,DT,TO,to,O,0.895,O,0
2530,north,NN,DT,the,O,0.627,O,0
2531,;,;,NN,north,O,0,O,0
2532,Georgia,NNP,;,;,I-LOC,0.412,O,1
2533,to,TO,NNP,Georgia,O,0.911,I-LOC,0
2534,the,DT,TO,to,O,0.895,O,0
2535,east,NN,DT,the,O,0.321,O,0
2536,;,;,NN,east,O,0,O,0
2537,Florida,NNP,;,;,I-LOC,0.385,O,1
2538,to,TO,NNP,Florida,O,0.911,I-LOC,0
2539,the,DT,TO,to,O,0.895,O,0
2540,south,NN,DT,the,O,0.846,O,0
2541,;,;,NN,south,O,0,O,0
2542,and,CC,;,;,O,0.104,O,0
2543,Mississippi,NNP,CC,and,I-LOC,0.591,O,1
2544,to,TO,NNP,Mississippi,O,0.911,I-LOC,0
2545,the,DT,TO,to,O,0.895,O,0
2546,west,NN,DT,the,O,0.967,O,0
2547,.,.,NN,west,"O
Alabama",0,O,0
2548,has,VBZ,.,.,O,0.436,"O
Alabama",0
2549,coastline,VBN,VBZ,has,O,0.224,O,0
2550,at,IN,VBN,coastline,O,0.125,O,0
2551,the,DT,IN,at,O,0.895,O,0
2552,Gulf,NNP,DT,the,I-LOC,0.429,O,1
2553,of,IN,NNP,Gulf,I-LOC,0.639,I-LOC,0
2554,Mexico,NNP,IN,of,I-LOC,0.58,I-LOC,1
2555,",",",",NNP,Mexico,O,0,I-LOC,0
2556,in,IN,",",",",O,0.472,O,0
2557,the,DT,IN,in,O,0.895,O,0
2558,extreme,JJ,DT,the,O,0.365,O,0
2559,southern,JJ,JJ,extreme,O,0.847,O,0
2560,edge,NN,JJ,southern,O,0.324,O,0
2561,of,IN,NN,edge,O,0.639,O,0
2562,the,DT,IN,of,O,0.895,O,0
2563,state,NN,DT,the,O,0.857,O,0
2564,.,.,NN,state,"O
Alabama",0,O,0
2565,ranges,NNS,.,.,O,0.742,"O
Alabama",0
2566,in,IN,NNS,ranges,O,0.472,O,0
2567,elevation,NN,IN,in,O,0.335,O,0
2568,from,IN,NN,elevation,O,0.403,O,0
2569,sea,NN,IN,from,O,0.808,O,0
2570,level,NN,NN,sea,O,0.537,O,0
2571,at,IN,NN,level,O,0.125,O,0
2572,Mobile,NNP,IN,at,I-LOC,0.593,O,1
2573,Bay,NNP,NNP,Mobile,I-LOC,0.142,I-LOC,1
2574,to,TO,NNP,Bay,O,0.911,I-LOC,0
2575,over,IN,TO,to,O,0.659,O,0
2576,"1,800",CD,IN,over,O,0,O,0
2577,feet,NNS,CD,"1,800",O,0.374,O,0
2578,(,LRB,NNS,feet,O,0,O,0
2579,550,CD,LRB,(,O,0.043,O,0
2580,m,NN,CD,550,O,0,O,0
2581,),RRB,NN,m,O,0,O,0
2582,in,IN,RRB,),O,0.472,O,0
2583,the,DT,IN,in,O,0.895,O,0
2584,Appalachian,JJ,DT,the,I-LOC,0.112,O,1
2585,Mountains,NNS,JJ,Appalachian,I-LOC,0.603,I-LOC,1
2586,in,IN,NNS,Mountains,O,0.472,I-LOC,0
2587,the,DT,IN,in,O,0.895,O,0
2588,northeast,NN,DT,the,O,0.627,O,0
2589,.,.,NN,northeast,"O
The",0,O,0
2590,highest,JJS,.,.,O,0.45,"O
The",0
2591,point,NN,JJS,highest,O,0.694,O,0
2592,is,VBZ,NN,point,O,0.502,O,0
2593,Mount,NNP,VBZ,is,I-LOC,0.602,O,1
2594,Cheaha,NNP,NNP,Mount,I-LOC,0.21,I-LOC,1
2595,",",",",NNP,Cheaha,O,0,I-LOC,0
2596,at,IN,",",",",O,0.125,O,0
2597,a,DT,IN,at,O,0,O,0
2598,height,NN,DT,a,O,0.444,O,0
2599,of,IN,NN,height,O,0.639,O,0
2600,2407,CD,IN,of,O,0.033,O,0
2601,ft,NN,CD,2407,O,0.405,O,0
2602,(,LRB,NN,ft,O,0,O,0
2603,734,CD,LRB,(,O,0.049,O,0
2604,m,NN,CD,734,O,0,O,0
2605,),RRB,NN,m,O,0,O,0
2606,.,.,RRB,),"O
Ala.",0,O,0
2607,'s,POS,.,.,O,0,"O
Ala.",0
2608,land,NN,POS,'s,O,0.522,O,0
2609,consists,VBZ,NN,land,O,0.247,O,0
2610,of,IN,VBZ,consists,O,0.639,O,0
2611,22,CD,IN,of,O,0.032,O,0
2612,million,CD,CD,22,O,0.587,O,0
2613,acres,NNS,CD,million,O,0.063,O,0
2614,(,LRB,NNS,acres,O,0,O,0
2615,89000,CD,LRB,(,O,0.053,O,0
2616,km,NN,CD,89000,O,0.516,O,0
2617,2,CD,NN,km,O,0,O,0
2618,),RRB,CD,2,O,0,O,0
2619,of,IN,RRB,),O,0.639,O,0
2620,forest,NN,IN,of,O,0.39,O,0
2621,or,CC,NN,forest,O,0.651,O,0
2622,67,CD,CC,or,O,0.048,O,0
2623,%,NN,CD,67,O,0,O,0
2624,of,IN,NN,%,O,0.639,O,0
2625,total,JJ,IN,of,O,0.914,O,0
2626,land,NN,JJ,total,O,0.522,O,0
2627,area,NN,NN,land,O,0.115,O,0
2628,.,.,NN,area,"O
Areas",0,O,0
2629,in,IN,.,.,O,0.472,"O
Areas",0
2630,Alabama,NNP,IN,in,I-LOC,0.083,O,1
2631,administered,VBN,NNP,Alabama,O,0.071,I-LOC,0
2632,by,IN,VBN,administered,O,0.185,O,0
2633,the,DT,IN,by,O,0.895,O,0
2634,National,NNP,DT,the,I-ORG,0.614,O,1
2635,Park,NNP,NNP,National,I-ORG,0.666,I-ORG,1
2636,Service,NNP,NNP,Park,I-ORG,0.817,I-ORG,1
2637,include,VBP,NNP,Service,O,0.473,I-ORG,0
2638,Horseshoe,NNP,VBP,include,I-LOC,0.459,O,1
2639,Bend,NNP,NNP,Horseshoe,I-LOC,0.155,I-LOC,1
2640,National,NNP,NNP,Bend,I-LOC,0.614,I-LOC,1
2641,Military,NNP,NNP,National,I-LOC,0.585,I-LOC,1
2642,Park,NNP,NNP,Military,I-LOC,0.666,I-LOC,1
2643,near,IN,NNP,Park,O,0.616,I-LOC,0
2644,Alexander,NNP,IN,near,I-LOC,0.086,O,1
2645,City,NNP,NNP,Alexander,I-LOC,0.217,I-LOC,1
2646,;,;,NNP,City,O,0,I-LOC,0
2647,Little,NNP,;,;,I-LOC,0.544,O,1
2648,River,NNP,NNP,Little,I-LOC,0.79,I-LOC,1
2649,Canyon,NNP,NNP,River,I-LOC,0.192,I-LOC,1
2650,National,NNP,NNP,Canyon,I-LOC,0.614,I-LOC,1
2651,Preserve,NNP,NNP,National,I-LOC,0.713,I-LOC,1
2652,near,IN,NNP,Preserve,O,0.616,I-LOC,0
2653,Fort,NNP,IN,near,I-LOC,0.394,O,1
2654,Payne,NNP,NNP,Fort,I-LOC,0.673,I-LOC,1
2655,;,;,NNP,Payne,O,0,I-LOC,0
2656,Russell,NNP,;,;,I-LOC,0.799,O,1
2657,Cave,NNP,NNP,Russell,I-LOC,0.2,I-LOC,1
2658,National,NNP,NNP,Cave,I-LOC,0.614,I-LOC,1
2659,Monument,NNP,NNP,National,I-LOC,0.597,I-LOC,1
2660,in,IN,NNP,Monument,O,0.472,I-LOC,0
2661,Bridgeport,NNP,IN,in,I-LOC,0.174,O,1
2662,;,;,NNP,Bridgeport,O,0,I-LOC,0
2663,Tuskegee,NNP,;,;,I-LOC,0.928,O,1
2664,Airmen,NNP,NNP,Tuskegee,I-LOC,0.08,I-LOC,1
2665,National,NNP,NNP,Airmen,I-LOC,0.614,I-LOC,1
2666,Historic,NNP,NNP,National,I-LOC,0.454,I-LOC,1
2667,Site,NNP,NNP,Historic,I-LOC,0.832,I-LOC,1
2668,in,IN,NNP,Site,O,0.472,I-LOC,0
2669,Tuskegee,NNP,IN,in,I-LOC,0.928,O,1
2670,;,;,NNP,Tuskegee,O,0,I-LOC,0
2671,and,CC,;,;,O,0.104,O,0
2672,Tuskegee,NNP,CC,and,I-ORG,0.928,O,1
2673,Institute,NNP,NNP,Tuskegee,I-ORG,0.49,I-ORG,1
2674,National,NNP,NNP,Institute,I-ORG,0.614,I-ORG,1
2675,Historic,NNP,NNP,National,I-ORG,0.454,I-ORG,1
2676,Site,NNP,NNP,Historic,I-ORG,0.832,I-ORG,1
2677,near,IN,NNP,Site,O,0.616,I-ORG,0
2678,Tuskegee,NNP,IN,near,I-LOC,0.928,O,1
2679,.,.,NNP,Tuskegee,"O
A",0,I-LOC,0
2680,notable,JJ,.,.,O,0.63,"O
A",0
2681,natural,JJ,JJ,notable,O,0.615,O,0
2682,wonder,NN,JJ,natural,O,0.985,O,0
2683,in,IN,NN,wonder,O,0.472,O,0
2684,Alabama,NNP,IN,in,I-LOC,0.083,O,1
2685,is,VBZ,NNP,Alabama,O,0.502,I-LOC,0
2686,"""",LQU,VBZ,is,I-LOC,0,O,0
2687,Natural,NNP,LQU,"""",I-LOC,0.615,I-LOC,1
2688,Bridge,NNP,NNP,Natural,I-LOC,0.174,I-LOC,1
2689,"""",RQU,NNP,Bridge,I-LOC,0,I-LOC,0
2690,rock,NN,RQU,"""",O,0.792,I-LOC,0
2691,",",",",NN,rock,O,0,O,0
2692,the,DT,",",",",O,0.895,O,0
2693,longest,JJS,DT,the,O,0.547,O,0
2694,natural,JJ,JJS,longest,O,0.615,O,0
2695,bridge,NN,JJ,natural,O,0.174,O,0
2696,east,NN,NN,bridge,O,0.321,O,0
2697,of,IN,NN,east,O,0.639,O,0
2698,the,DT,IN,of,O,0.895,O,0
2699,Rockies,NNPS,DT,the,I-LOC,0.793,O,1
2700,",",",",NNPS,Rockies,O,0,I-LOC,0
2701,located,VBN,",",",",O,0.546,O,0
2702,just,RB,VBN,located,O,0.512,O,0
2703,south,RB,RB,just,O,0.846,O,0
2704,of,IN,RB,south,O,0.639,O,0
2705,Haleyville,NNP,IN,of,I-LOC,0.432,O,1
2706,",",",",NNP,Haleyville,O,0,I-LOC,0
2707,in,IN,",",",",O,0.472,O,0
